area_id,ocd_id,name,country,state,city,district_type,parent_area_id
115,ocd-division/country:mx/state:em/city:32,CHIMALHUACÁN,MX,MEX,CHIMALHUACÁN,3,-1,
116,ocd-division/country:mx/state:em/city:34,ECATEPEC DE MORELOS,MX,MEX,ECATEPEC DE MORELOS,3,-1,
117,ocd-division/country:mx/state:em/city:40,IXTAPALUCA,MX,MEX,IXTAPALUCA,3,-1,
118,ocd-division/country:mx/state:em/city:58,NAUCALPAN,MX,MEX,NAUCALPAN,3,-1,
119,ocd-division/country:mx/state:em/city:60,NEZAHUALCÓYOTL,MX,MEX,NEZAHUALCÓYOTL,3,-1,
120,ocd-division/country:mx/state:em/city:82,TECÁMAC,MX,MEX,TECÁMAC,3,-1,
121,ocd-division/country:mx/state:em/fed:1,Diputación del Distrito Federal 1 de ESTADO DE MÉXICO,MX,MEX,"ACAMBAY DE RUIZ CASTA?EDA, ACULCO, CHAPA DE MOTA, JILOTEPEC, MORELOS, POLOTITLAN, SOYANIQUILPAN DE JUAREZ, TEMASCALCINGO, TIMILPAN, VILLA DEL CARBON",2,-1,
122,ocd-division/country:mx/state:em/fed:10,Diputación del Distrito Federal 10 de ESTADO DE MÉXICO,MX,MEX,ECATEPEC DE MORELOS,2,-1,
123,ocd-division/country:mx/state:em/fed:11,Diputación del Distrito Federal 11 de ESTADO DE MÉXICO,MX,MEX,ECATEPEC DE MORELOS,2,-1,
124,ocd-division/country:mx/state:em/fed:12,Diputación del Distrito Federal 12 de ESTADO DE MÉXICO,MX,MEX,IXTAPALUCA,2,-1,
125,ocd-division/country:mx/state:em/fed:13,Diputación del Distrito Federal 13 de ESTADO DE MÉXICO,MX,MEX,ECATEPEC DE MORELOS,2,-1,
126,ocd-division/country:mx/state:em/fed:14,Diputación del Distrito Federal 14 de ESTADO DE MÉXICO,MX,MEX,"ATIZAPAN DE ZARAGOZA, CUAUTITLAN IZCALLI, TLALNEPANTLA DE BAZ",2,-1,
127,ocd-division/country:mx/state:em/fed:15,Diputación del Distrito Federal 15 de ESTADO DE MÉXICO,MX,MEX,ATIZAPAN DE ZARAGOZA,2,-1,
128,ocd-division/country:mx/state:em/fed:16,Diputación del Distrito Federal 16 de ESTADO DE MÉXICO,MX,MEX,"ECATEPEC DE MORELOS, TLALNEPANTLA DE BAZ",2,-1,
129,ocd-division/country:mx/state:em/fed:17,Diputación del Distrito Federal 17 de ESTADO DE MÉXICO,MX,MEX,ECATEPEC DE MORELOS,2,-1,
130,ocd-division/country:mx/state:em/fed:18,Diputación del Distrito Federal 18 de ESTADO DE MÉXICO,MX,MEX,"HUIXQUILUCAN, JILOTZINGO, OTZOLOTEPEC, TOLUCA, XONACATLAN",2,-1,
131,ocd-division/country:mx/state:em/fed:19,Diputación del Distrito Federal 19 de ESTADO DE MÉXICO,MX,MEX,TLALNEPANTLA DE BAZ,2,-1,
132,ocd-division/country:mx/state:em/fed:2,Diputación del Distrito Federal 2 de ESTADO DE MÉXICO,MX,MEX,"JALTENCO, NEXTLALPAN, TULTEPEC, TULTITLAN, TONANITLA",2,-1,
133,ocd-division/country:mx/state:em/fed:20,Diputación del Distrito Federal 20 de ESTADO DE MÉXICO,MX,MEX,NEZAHUALCOYOTL,2,-1,
134,ocd-division/country:mx/state:em/fed:21,Diputación del Distrito Federal 21 de ESTADO DE MÉXICO,MX,MEX,"IXTAPALUCA, JUCHITEPEC, OZUMBA, TENANGO DEL AIRE, TEPETLIXPA, TLALMANALCO, AMECAMECA, ATLAUTLA, AYAPANGO, ECATZINGO",2,-1,
135,ocd-division/country:mx/state:em/fed:22,Diputación del Distrito Federal 22 de ESTADO DE MÉXICO,MX,MEX,NAUCALPAN DE JUAREZ,2,-1,
136,ocd-division/country:mx/state:em/fed:23,Diputación del Distrito Federal 23 de ESTADO DE MÉXICO,MX,MEX,"ALMOLOYA DEL RIO, ATIZAPAN, CAPULHUAC, XALATLACO, LERMA, OCOYOACAC, OCUILAN, TEXCALYACAC, TIANGUISTENCO",2,-1,
137,ocd-division/country:mx/state:em/fed:24,Diputación del Distrito Federal 24 de ESTADO DE MÉXICO,MX,MEX,NAUCALPAN DE JUAREZ,2,-1,
138,ocd-division/country:mx/state:em/fed:25,Diputación del Distrito Federal 25 de ESTADO DE MÉXICO,MX,MEX,CHIMALHUACAN,2,-1,
139,ocd-division/country:mx/state:em/fed:26,Diputación del Distrito Federal 26 de ESTADO DE MÉXICO,MX,MEX,"OTZOLOTEPEC, TOLUCA",2,-1,
140,ocd-division/country:mx/state:em/fed:27,Diputación del Distrito Federal 27 de ESTADO DE MÉXICO,MX,MEX,"CALIMAYA, CHAPULTEPEC, METEPEC, MEXICALTZINGO, SAN ANTONIO LA ISLA, SAN MATEO ATENCO",2,-1,
141,ocd-division/country:mx/state:em/fed:28,Diputación del Distrito Federal 28 de ESTADO DE MÉXICO,MX,MEX,"APAXCO, HUEHUETOCA, HUEYPOXTLA, TEQUIXQUIAC, ZUMPANGO",2,-1,
142,ocd-division/country:mx/state:em/fed:29,Diputación del Distrito Federal 29 de ESTADO DE MÉXICO,MX,MEX,NEZAHUALCOYOTL,2,-1,
143,ocd-division/country:mx/state:em/fed:3,Diputación del Distrito Federal 3 de ESTADO DE MÉXICO,MX,MEX,"ATLACOMULCO, IXTLAHUACA, JIQUIPILCO, JOCOTITLAN, EL ORO",2,-1,
144,ocd-division/country:mx/state:em/fed:30,Diputación del Distrito Federal 30 de ESTADO DE MÉXICO,MX,MEX,"CHICOLOAPAN, CHIMALHUACAN",2,-1,
145,ocd-division/country:mx/state:em/fed:31,Diputación del Distrito Federal 31 de ESTADO DE MÉXICO,MX,MEX,NEZAHUALCOYOTL,2,-1,
146,ocd-division/country:mx/state:em/fed:32,Diputación del Distrito Federal 32 de ESTADO DE MÉXICO,MX,MEX,VALLE DE CHALCO SOLIDARIDAD,2,-1,
147,ocd-division/country:mx/state:em/fed:33,Diputación del Distrito Federal 33 de ESTADO DE MÉXICO,MX,MEX,"COCOTITLAN, CHALCO, TEMAMATLA",2,-1,
148,ocd-division/country:mx/state:em/fed:34,Diputación del Distrito Federal 34 de ESTADO DE MÉXICO,MX,MEX,TOLUCA,2,-1,
149,ocd-division/country:mx/state:em/fed:35,Diputación del Distrito Federal 35 de ESTADO DE MÉXICO,MX,MEX,"COATEPEC HARINAS, IXTAPAN DE LA SAL, JOQUICINGO, MALINALCO, RAYON, TENANCINGO, TENANGO DEL VALLE, TONATICO, VILLA GUERRERO, ZUMPAHUACAN",2,-1,
150,ocd-division/country:mx/state:em/fed:36,Diputación del Distrito Federal 36 de ESTADO DE MÉXICO,MX,MEX,"TEJUPILCO, TEMASCALTEPEC, TEXCALTITLAN, TLATLAYA, VALLE DE BRAVO, ZACAZONAPAN, ZACUALPAN, LUVIANOS, ALMOLOYA DE ALQUISIRAS, AMANALCO, AMATEPEC, IXTAPAN DEL ORO, OTZOLOAPAN, SAN SIMON DE GUERRERO, SANTO TOMAS, SULTEPEC",2,-1,
151,ocd-division/country:mx/state:em/fed:37,Diputación del Distrito Federal 37 de ESTADO DE MÉXICO,MX,MEX,"COYOTEPEC, CUAUTITLAN, MELCHOR OCAMPO, TEOLOYUCAN, TEPOTZOTLAN",2,-1,
152,ocd-division/country:mx/state:em/fed:38,Diputación del Distrito Federal 38 de ESTADO DE MÉXICO,MX,MEX,"ATENCO, CHICONCUAC, TEXCOCO, TEZOYUCA",2,-1,
153,ocd-division/country:mx/state:em/fed:39,Diputación del Distrito Federal 39 de ESTADO DE MÉXICO,MX,MEX,"CHIMALHUACAN, LA PAZ",2,-1,
154,ocd-division/country:mx/state:em/fed:4,Diputación del Distrito Federal 4 de ESTADO DE MÉXICO,MX,MEX,"ISIDRO FABELA, NICOLAS ROMERO",2,-1,
155,ocd-division/country:mx/state:em/fed:40,Diputación del Distrito Federal 40 de ESTADO DE MÉXICO,MX,MEX,"ALMOLOYA DE JUAREZ, TEMOAYA, ZINACANTEPEC",2,-1,
156,ocd-division/country:mx/state:em/fed:41,Diputación del Distrito Federal 41 de ESTADO DE MÉXICO,MX,MEX,TECAMAC,2,-1,
157,ocd-division/country:mx/state:em/fed:5,Diputación del Distrito Federal 5 de ESTADO DE MÉXICO,MX,MEX,"ACOLMAN, AXAPUSCO, CHIAUTLA, NOPALTEPEC, OTUMBA, PAPALOTLA, SAN MARTIN DE LAS PIRAMIDES, TEMASCALAPA, TEOTIHUACAN, TEPETLAOXTOC, TEZOYUCA",2,-1,
158,ocd-division/country:mx/state:em/fed:6,Diputación del Distrito Federal 6 de ESTADO DE MÉXICO,MX,MEX,"COACALCO DE BERRIOZABAL, ECATEPEC DE MORELOS, JALTENCO",2,-1,
159,ocd-division/country:mx/state:em/fed:7,Diputación del Distrito Federal 7 de ESTADO DE MÉXICO,MX,MEX,CUAUTITLAN IZCALLI,2,-1,
160,ocd-division/country:mx/state:em/fed:8,Diputación del Distrito Federal 8 de ESTADO DE MÉXICO,MX,MEX,TULTITLAN,2,-1,
161,ocd-division/country:mx/state:em/fed:9,Diputación del Distrito Federal 9 de ESTADO DE MÉXICO,MX,MEX,"SAN FELIPE DEL PROGRESO, VILLA DE ALLENDE, VILLA VICTORIA, SAN JOSE DEL RINCON, DONATO GUERRA",2,-1,
162,ocd-division/country:mx/state:gr,GUANAJUATO,MX,GRO,,1,-1,
163,ocd-division/country:mx/state:gr/city:1,ACAPULCO DE JUÁREZ,MX,GRO,ACAPULCO DE JUÁREZ,3,-1,
164,ocd-division/country:mx/state:gr/fed:1,Diputación del Distrito Federal 1 de GUERRERO,MX,GRO,"GENERAL CANUTO A. NERI, IXCATEOPAN DE CUAUHTEMOC, PEDRO ASCENCIO ALQUISIRAS, PUNGARABATO, SAN MIGUEL TOTOLAPAN, TELOLOAPAN, TLALCHAPA, TLAPEHUALA, ZIRANDARO, AJUCHITLAN DEL PROGRESO, APAXTLA, ARCELIA, COCULA, COYUCA DE CATALAN, CUETZALA DEL PROGRESO, CUTZAMALA DE PINZON",2,-1,
165,ocd-division/country:mx/state:gr/fed:2,Diputación del Distrito Federal 2 de GUERRERO,MX,GRO,"ATENANGO DEL RIO, BUENAVISTA DE CUELLAR, COPALILLO, HUITZUCO DE LOS FIGUEROA, IGUALA DE LA INDEPENDENCIA, PILCAYA, TAXCO DE ALARCON, TEPECOACUILCO DE TRUJANO, TETIPAC",2,-1,
166,ocd-division/country:mx/state:gr/fed:3,Diputación del Distrito Federal 3 de GUERRERO,MX,GRO,"PETATLAN, TECPAN DE GALEANA, LA UNION DE ISIDORO MONTES DE OCA, ATOYAC DE ALVAREZ, BENITO JUAREZ, COAHUAYUTLA DE JOSE MARIA IZAZAGA, COYUCA DE BENITEZ, ZIHUATANEJO DE AZUETA",2,-1,
167,ocd-division/country:mx/state:gr/fed:4,Diputación del Distrito Federal 4 de GUERRERO,MX,GRO,ACAPULCO DE JUAREZ,2,-1,
168,ocd-division/country:mx/state:gr/fed:5,Diputación del Distrito Federal 5 de GUERRERO,MX,GRO,"ALCOZAUCA DE GUERRERO, ALPOYECA, ATLAMAJALCINGO DEL MONTE, CUALAC, HUAMUXTITLAN, IGUALAPA, MALINALTEPEC, METLATONOC, OLINALA, SAN LUIS ACATLAN, TLACOACHISTLAHUACA, TLALIXTAQUILLA DE MALDONADO, TLAPA DE COMONFORT, XALPATLAHUAC, XOCHIHUEHUETLAN, XOCHISTLAHUACA, ILIATENCO, COCHOAPA EL GRANDE",2,-1,
169,ocd-division/country:mx/state:gr/fed:6,Diputación del Distrito Federal 6 de GUERRERO,MX,GRO,"AHUACUOTZINGO, ATLIXTAC, COPANATOYAC, CHILAPA DE ALVAREZ, MARTIR DE CUILAPAN, MOCHITLAN, QUECHULTENANGO, TIXTLA DE GUERRERO, TLACOAPA, ZAPOTITLAN TABLAS, ZITLALA, ACATEPEC, JOSE JOAQUIN DE HERRERA",2,-1,
170,ocd-division/country:mx/state:gr/fed:7,Diputación del Distrito Federal 7 de GUERRERO,MX,GRO,"CHILPANCINGO DE LOS BRAVO, EDUARDO NERI, GENERAL HELIODORO CASTILLO, LEONARDO BRAVO",2,-1,
171,ocd-division/country:mx/state:gr/fed:8,Diputación del Distrito Federal 8 de GUERRERO,MX,GRO,"AYUTLA DE LOS LIBRES, AZOYU, COPALA, CUAJINICUILAPA, CUAUTEPEC, FLORENCIO VILLARREAL, JUAN R. ESCUDERO, OMETEPEC, SAN MARCOS, TECOANAPA, MARQUELIA, JUCHITAN",2,-1,
172,ocd-division/country:mx/state:gr/fed:9,Diputación del Distrito Federal 9 de GUERRERO,MX,GRO,ACAPULCO DE JUAREZ,2,-1,
173,ocd-division/country:mx/state:gt,GUERRERO,MX,GUA,,1,-1,
174,ocd-division/country:mx/state:gt/fed:1,Diputación del Distrito Federal 1 de GUANAJUATO,MX,GUA,"DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL, SAN LUIS DE LA PAZ, SANTA CATARINA, TIERRA BLANCA, VICTORIA, XICHU, ATARJEA, DOCTOR MORA",2,-1,
175,ocd-division/country:mx/state:gt/fed:10,Diputación del Distrito Federal 10 de GUANAJUATO,MX,GUA,"CORTAZAR, MOROLEON, SALVATIERRA, SANTIAGO MARAVATIO, URIANGATO, YURIRIA",2,-1,
176,ocd-division/country:mx/state:gt/fed:11,Diputación del Distrito Federal 11 de GUANAJUATO,MX,GUA,LEON,2,-1,
177,ocd-division/country:mx/state:gt/fed:12,Diputación del Distrito Federal 12 de GUANAJUATO,MX,GUA,CELAYA,2,-1,
178,ocd-division/country:mx/state:gt/fed:13,Diputación del Distrito Federal 13 de GUANAJUATO,MX,GUA,"ABASOLO, CUERAMARO, HUANIMARO, JARAL DEL PROGRESO, PUEBLO NUEVO, ROMITA, VALLE DE SANTIAGO",2,-1,
179,ocd-division/country:mx/state:gt/fed:14,Diputación del Distrito Federal 14 de GUANAJUATO,MX,GUA,"ACAMBARO, APASEO EL ALTO, APASEO EL GRANDE, CORONEO, JERECUARO, TARANDACUAO, TARIMORO",2,-1,
180,ocd-division/country:mx/state:gt/fed:15,Diputación del Distrito Federal 15 de GUANAJUATO,MX,GUA,IRAPUATO,2,-1,
181,ocd-division/country:mx/state:gt/fed:2,Diputación del Distrito Federal 2 de GUANAJUATO,MX,GUA,"SAN MIGUEL DE ALLENDE, CELAYA, COMONFORT, SAN JOSE ITURBIDE",2,-1,
182,ocd-division/country:mx/state:gt/fed:3,Diputación del Distrito Federal 3 de GUANAJUATO,MX,GUA,LEON,2,-1,
183,ocd-division/country:mx/state:gt/fed:4,Diputación del Distrito Federal 4 de GUANAJUATO,MX,GUA,"GUANAJUATO, OCAMPO, SAN DIEGO DE LA UNION, SAN FELIPE",2,-1,
184,ocd-division/country:mx/state:gt/fed:5,Diputación del Distrito Federal 5 de GUANAJUATO,MX,GUA,LEON,2,-1,
185,ocd-division/country:mx/state:gt/fed:6,Diputación del Distrito Federal 6 de GUANAJUATO,MX,GUA,LEON,2,-1,
186,ocd-division/country:mx/state:gt/fed:7,Diputación del Distrito Federal 7 de GUANAJUATO,MX,GUA,"MANUEL DOBLADO, PENJAMO, PURISIMA DEL RINCON, SAN FRANCISCO DEL RINCON",2,-1,
187,ocd-division/country:mx/state:gt/fed:8,Diputación del Distrito Federal 8 de GUANAJUATO,MX,GUA,"SALAMANCA, SANTA CRUZ DE JUVENTINO ROSAS, VILLAGRAN",2,-1,
188,ocd-division/country:mx/state:gt/fed:9,Diputación del Distrito Federal 9 de GUANAJUATO,MX,GUA,"IRAPUATO, SILAO DE LA VICTORIA",2,-1,
189,ocd-division/country:mx/state:hg,HIDALGO,MX,HID,,1,-1,
190,ocd-division/country:mx/state:hg/fed:1,Diputación del Distrito Federal 1 de HIDALGO,MX,HID,"CALNALI, HUAUTLA, HUAZALINGO, HUEJUTLA DE REYES, JALTOCAN, LOLOTLA, MOLANGO DE ESCAMILLA, SAN FELIPE ORIZATLAN, TEPEHUACAN DE GUERRERO, TIANGUISTENGO, TLANCHINOL, XOCHIATIPAN, XOCHICOATLAN, YAHUALICA, ATLAPEXCO",2,-1,
191,ocd-division/country:mx/state:hg/fed:2,Diputación del Distrito Federal 2 de HIDALGO,MX,HID,"ALFAJAYUCAN, CARDONAL, CHAPULHUACAN, CHILCUAUTLA, IXMIQUILPAN, JACALA DE LEDEZMA, LA MISION, NICOLAS FLORES, PACULA, PISAFLORES, PROGRESO DE OBREGON, SAN SALVADOR, SANTIAGO DE ANAYA, TASQUILLO, TECOZAUTLA, ZIMAPAN",2,-1,
192,ocd-division/country:mx/state:hg/fed:3,Diputación del Distrito Federal 3 de HIDALGO,MX,HID,"ACTOPAN, AJACUBA, ATOTONILCO EL GRANDE, EL ARENAL, ELOXOCHITLAN, FRANCISCO I. MADERO, HUASCA DE OCAMPO, JUAREZ HIDALGO, METZTITLAN, MINERAL DEL CHICO, MINERAL DEL MONTE, MIXQUIAHUALA DE JUAREZ, OMITLAN DE JUAREZ, SAN AGUSTIN METZQUITITLAN, SAN AGUSTIN TLAXIACA, TETEPANGO, TLAHUELILPAN, TLAHUILTEPA, ZACUALTIPAN DE ANGELES",2,-1,
193,ocd-division/country:mx/state:hg/fed:4,Diputación del Distrito Federal 4 de HIDALGO,MX,HID,"ACATLAN, ACAXOCHITLAN, AGUA BLANCA DE ITURBIDE, CUAUTEPEC DE HINOJOSA, HUEHUETLA, METEPEC, SAN BARTOLO TUTOTEPEC, SANTIAGO TULANTEPEC DE LUGO GUERRERO, TENANGO DE DORIA, TULANCINGO DE BRAVO",2,-1,
194,ocd-division/country:mx/state:hg/fed:5,Diputación del Distrito Federal 5 de HIDALGO,MX,HID,"NOPALA DE VILLAGRAN, TEPEJI DEL RIO DE OCAMPO, TEPETITLAN, TEZONTEPEC DE ALDAMA, TLAXCOAPAN, TULA DE ALLENDE, ATITALAQUIA, ATOTONILCO DE TULA, CHAPANTONGO, HUICHAPAN",2,-1,
195,ocd-division/country:mx/state:hg/fed:6,Diputación del Distrito Federal 6 de HIDALGO,MX,HID,"PACHUCA DE SOTO, TIZAYUCA, TOLCAYUCA, ZAPOTLAN DE JUAREZ",2,-1,
196,ocd-division/country:mx/state:hg/fed:7,Diputación del Distrito Federal 7 de HIDALGO,MX,HID,"ALMOLOYA, APAN, EMILIANO ZAPATA, EPAZOYUCAN, MINERAL DE LA REFORMA, SINGUILUCAN, TEPEAPULCO, TLANALAPA, VILLA DE TEZONTEPEC, ZEMPOALA",2,-1,
197,ocd-division/country:mx/state:ja,JALISCO,MX,JAL,,1,-1,
198,ocd-division/country:mx/state:ja/fed:1,Diputación del Distrito Federal 1 de JALISCO,MX,JAL,"AHUALULCO DE MERCADO, AMATITAN, SAN JUANITO DE ESCOBEDO, EL ARENAL, BOLA?OS, COLOTLAN, CUQUIO, CHIMALTITAN, ETZATLAN, HOSTOTIPAQUILLO, HUEJUCAR, HUEJUQUILLA EL ALTO, IXTLAHUACAN DEL RIO, MAGDALENA, MEZQUITIC, SAN CRISTOBAL DE LA BARRANCA, SAN MARCOS, SAN MARTIN DE BOLA?OS, SANTA MARIA DE LOS ANGELES, TALA, TEQUILA, TEUCHITLAN, TOTATICHE, VILLA GUERRERO",2,-1,
199,ocd-division/country:mx/state:ja/fed:10,Diputación del Distrito Federal 10 de JALISCO,MX,JAL,ZAPOPAN,2,-1,
200,ocd-division/country:mx/state:ja/fed:11,Diputación del Distrito Federal 11 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
201,ocd-division/country:mx/state:ja/fed:12,Diputación del Distrito Federal 12 de JALISCO,MX,JAL,TLAJOMULCO DE ZU?IGA,2,-1,
202,ocd-division/country:mx/state:ja/fed:13,Diputación del Distrito Federal 13 de JALISCO,MX,JAL,"SAN PEDRO TLAQUEPAQUE, ZAPOPAN",2,-1,
203,ocd-division/country:mx/state:ja/fed:14,Diputación del Distrito Federal 14 de JALISCO,MX,JAL,GUADALAJARA,2,-1,
204,ocd-division/country:mx/state:ja/fed:15,Diputación del Distrito Federal 15 de JALISCO,MX,JAL,"DEGOLLADO, JAMAY, OCOTLAN, PONCITLAN, TOTOTLAN, ZAPOTLAN DEL REY, ATOTONILCO EL ALTO, AYOTLAN, LA BARCA",2,-1,
205,ocd-division/country:mx/state:ja/fed:16,Diputación del Distrito Federal 16 de JALISCO,MX,JAL,SAN PEDRO TLAQUEPAQUE,2,-1,
